CUSTOMERID,FIRSTNAME,LASTNAME,ADDRESS1,ADDRESS2,CITY,STATE,ZIP,COUNTRY,REGION,EMAIL,PHONE,CREDITCARDTYPE,CREDITCARD,CREDITCARDEXPIRATIONYEAR,CREDITCARDEXPIRATIONMONTH,USERNAME,PASSWORD,AGE,INCOME,GENDER
24433,RMQFRW,RVGAYVHQTW,2085369913 Dell Way,,CQMXNIA,CT,46935,US,1,RVGAYVHQTW@dell.com,2085369913,1,3.51E+15,2008,6,user24433,password,77,20000,M
24434,DRRDSL,TCLSIYJSHZ,3178163083 Dell Way,,AQCYHWE,DE,48051,US,1,TCLSIYJSHZ@dell.com,3178163083,1,2.19E+15,2008,6,user24434,password,60,80000,M
24435,ZCTIJS,IDAITHYZVZ,1128395660 Dell Way,,KXOFOAX,VT,15162,US,1,IDAITHYZVZ@dell.com,1128395660,5,6.00E+15,2008,6,user24435,password,28,40000,F
24436,PXWRMK,QRRBMFHUZG,9442756098 Dell Way,,WOBTGCC,CT,12041,US,1,QRRBMFHUZG@dell.com,9442756098,4,6.57E+15,2008,6,user24436,password,46,100000,M
24437,LAKWYC,EFLUHKNLWE,2615494921 Dell Way,,MILLAIA,NY,94915,US,1,EFLUHKNLWE@dell.com,2615494921,2,5.02E+15,2008,6,user24437,password,73,100000,M
24438,NQDKME,BZAVRDIUGA,8149202479 Dell Way,,ZGTJBXE,NM,80173,US,1,BZAVRDIUGA@dell.com,8149202479,3,5.81E+15,2008,6,user24438,password,53,20000,F
24439,KMWODY,OPRDUUMLYA,1891949635 Dell Way,,ZJIOQTH,NJ,56943,US,1,OPRDUUMLYA@dell.com,1891949635,5,9.96E+15,2008,6,user24439,password,59,100000,F
24440,CTIVEN,DDMEAXVODR,1333225397 Dell Way,,KUSZXHJ,SD,94276,US,1,DDMEAXVODR@dell.com,1333225397,3,3.70E+15,2008,6,user24440,password,86,100000,F
24441,QOIOSG,EJDYAXFUTC,8094869977 Dell Way,,PIDRPYK,MS,31467,US,1,EJDYAXFUTC@dell.com,8094869977,5,4.71E+15,2008,6,user24441,password,73,100000,M
24442,KEMSES,EKALERSBGZ,7852183039 Dell Way,,USLRQLI,LA,69721,US,1,EKALERSBGZ@dell.com,7852183039,4,2.08E+15,2008,6,user24442,password,64,40000,F
24443,AXYYNJ,UKOQQIZLVU,8139438526 Dell Way,,PIDZCZB,LA,78138,US,1,UKOQQIZLVU@dell.com,8139438526,1,9.59E+15,2008,6,user24443,password,38,80000,F
24444,FSQIPZ,XOOPCFOKYR,3356982010 Dell Way,,OBSCDGB,WA,56688,US,1,XOOPCFOKYR@dell.com,3356982010,3,5.31E+15,2008,6,user24444,password,39,20000,M
24445,HLSNFQ,WLPKGHSBIW,6677273424 Dell Way,,VXIJTEV,LA,74265,US,1,WLPKGHSBIW@dell.com,6677273424,3,9.42E+15,2008,6,user24445,password,63,60000,M
24446,IHXKDI,IXMELJXNPP,6037923807 Dell Way,,USBJLFW,MS,69957,US,1,IXMELJXNPP@dell.com,6037923807,3,6.13E+15,2008,6,user24446,password,77,20000,F
24447,JRLBGU,TZKOKXDLKS,7840833930 Dell Way,,OPOQHKK,NC,73082,US,1,TZKOKXDLKS@dell.com,7840833930,3,2.02E+15,2008,6,user24447,password,35,60000,F
24448,OLWNIM,GJWLTBYNUV,5981133747 Dell Way,,WQLEUJA,WY,27106,US,1,GJWLTBYNUV@dell.com,5981133747,1,1.65E+15,2008,6,user24448,password,21,100000,M
24449,TOQORM,AHKHTJCXKB,1261748203 Dell Way,,CVCPRBR,NE,83304,US,1,AHKHTJCXKB@dell.com,1261748203,3,8.28E+15,2008,6,user24449,password,79,20000,M
24450,DTHHMK,RRIQANGOVM,3294472509 Dell Way,,ZZGQJKR,AL,45357,US,1,RRIQANGOVM@dell.com,3294472509,4,3.69E+15,2008,6,user24450,password,60,100000,F
24451,LHDELI,VATUUKOIEI,7386320117 Dell Way,,XBACDQM,SC,16457,US,1,VATUUKOIEI@dell.com,7386320117,5,6.40E+15,2008,6,user24451,password,77,20000,M
24452,IXWBDN,PUMQDMLAHL,9209317471 Dell Way,,NSECGLV,DE,53300,US,1,PUMQDMLAHL@dell.com,9209317471,1,6.04E+15,2008,6,user24452,password,80,20000,M
24453,HWXCBY,ENBAHIZLWK,5406870509 Dell Way,,BHDMEQK,HI,74472,US,1,ENBAHIZLWK@dell.com,5406870509,2,1.92E+15,2008,6,user24453,password,20,60000,M
24454,IZEUYS,DXSSLQEXDW,8410350874 Dell Way,,HEROZGZ,KS,29256,US,1,DXSSLQEXDW@dell.com,8410350874,4,2.71E+15,2008,6,user24454,password,46,100000,M
24455,MOIWUM,ORVWHCWVGJ,6248804985 Dell Way,,YLVAQOF,RI,48064,US,1,ORVWHCWVGJ@dell.com,6248804985,2,1.56E+15,2008,6,user24455,password,23,80000,F
24456,MKSOHT,KRABBLHWXY,1173577802 Dell Way,,LJEPXVW,OR,72728,US,1,KRABBLHWXY@dell.com,1173577802,2,5.27E+15,2008,6,user24456,password,33,40000,M
24457,ZMJLRZ,ZGERQVJMAU,1873476897 Dell Way,,FUQGHHX,IN,80733,US,1,ZGERQVJMAU@dell.com,1873476897,2,5.95E+15,2008,6,user24457,password,84,100000,F
24458,RSMFDW,JEBHWJOUPT,2665562803 Dell Way,,BQVWIAY,MD,82585,US,1,JEBHWJOUPT@dell.com,2665562803,4,5.10E+15,2008,6,user24458,password,37,80000,M
24459,PMUDRI,FPUPVOQOLC,1016743358 Dell Way,,AZXSUCG,DE,53196,US,1,FPUPVOQOLC@dell.com,1016743358,1,2.48E+15,2008,6,user24459,password,78,100000,F
24460,USQKQK,SJJPDOIMUP,6949819296 Dell Way,,LUMBUGV,WA,37163,US,1,SJJPDOIMUP@dell.com,6949819296,5,4.56E+15,2008,6,user24460,password,85,60000,F
24461,BWJDMP,PIRAETINNY,3317397064 Dell Way,,PLSWPFF,GA,25945,US,1,PIRAETINNY@dell.com,3317397064,2,1.58E+15,2008,6,user24461,password,30,100000,M
24462,FIWVTV,OLZVTFSCLD,7803900025 Dell Way,,GXKVHQE,MA,24292,US,1,OLZVTFSCLD@dell.com,7803900025,4,8.83E+15,2008,6,user24462,password,41,60000,F
24463,AYPAVC,CRTHMEXBQI,3555459702 Dell Way,,AYUVJTH,WV,75594,US,1,CRTHMEXBQI@dell.com,3555459702,2,7.17E+15,2008,6,user24463,password,21,20000,M
24464,LKFTLI,IYHEQWPXEZ,9487447237 Dell Way,,IWIVWXR,WY,26144,US,1,IYHEQWPXEZ@dell.com,9487447237,3,3.06E+15,2008,6,user24464,password,63,100000,M
24465,ABMCRZ,NUAPBYSHPG,4936819649 Dell Way,,UUXWNSY,NC,86022,US,1,NUAPBYSHPG@dell.com,4936819649,4,9.04E+15,2008,6,user24465,password,53,80000,F
24466,QXERRZ,HTQFIMHOEP,2915375503 Dell Way,,GDJQZLP,NV,21396,US,1,HTQFIMHOEP@dell.com,2915375503,5,1.68E+15,2008,6,user24466,password,20,40000,M
24467,PAFWRO,SPFXGPXGPJ,5800496970 Dell Way,,IPHRXND,ME,70037,US,1,SPFXGPXGPJ@dell.com,5800496970,4,2.11E+15,2008,6,user24467,password,32,60000,F
24468,EOZCAN,OTVAXANPCY,1008185628 Dell Way,,RDGDZYZ,MI,53661,US,1,OTVAXANPCY@dell.com,1008185628,2,3.30E+15,2008,6,user24468,password,68,20000,F
24469,TCMPPF,HBZQMLEWXK,7336183898 Dell Way,,EPBKOWB,MD,19271,US,1,HBZQMLEWXK@dell.com,7336183898,5,1.79E+15,2008,6,user24469,password,31,100000,M
24470,VDNDJX,SIIKUYYRKD,7742732609 Dell Way,,KDWAJNR,MT,70157,US,1,SIIKUYYRKD@dell.com,7742732609,3,8.24E+15,2008,6,user24470,password,28,60000,M
24471,OBTFOU,MZTDSDGBCD,2438670392 Dell Way,,MXDGGHO,KS,45275,US,1,MZTDSDGBCD@dell.com,2438670392,1,4.03E+15,2008,6,user24471,password,26,60000,F
24472,XXXKJA,MYATFKUJGR,6091406883 Dell Way,,UKPEVBQ,WA,64289,US,1,MYATFKUJGR@dell.com,6091406883,5,3.31E+15,2008,6,user24472,password,45,80000,F
24473,IMIPSX,WZQSNJDKMI,8212806544 Dell Way,,JVWLIQV,CO,11294,US,1,WZQSNJDKMI@dell.com,8212806544,5,8.46E+15,2008,6,user24473,password,76,60000,M
24474,CDUFOE,BBTRXQAXYK,2843580051 Dell Way,,TWVMZIF,VT,63209,US,1,BBTRXQAXYK@dell.com,2843580051,1,9.13E+15,2008,6,user24474,password,48,60000,F
24475,UIDPST,NTMUIWFXMP,6431823354 Dell Way,,SNKAODV,CT,66063,US,1,NTMUIWFXMP@dell.com,6431823354,2,8.63E+15,2008,6,user24475,password,19,60000,F
24476,MNFOSG,MRLOJINXAK,2847548753 Dell Way,,DTRAGJF,VA,68368,US,1,MRLOJINXAK@dell.com,2847548753,5,8.77E+15,2008,6,user24476,password,21,40000,M
24477,NVBKMR,LMVIHXEXFS,8355607570 Dell Way,,SDBXQHI,KS,99302,US,1,LMVIHXEXFS@dell.com,8355607570,4,1.58E+15,2008,6,user24477,password,49,100000,F
24478,MXIQBH,FYAEBTGBUD,1766801522 Dell Way,,ZLQJRXR,VA,67976,US,1,FYAEBTGBUD@dell.com,1766801522,1,7.50E+15,2008,6,user24478,password,26,80000,F
24479,LQRINJ,RJEVAAYJQP,9741159265 Dell Way,,GIAWUML,NM,25647,US,1,RJEVAAYJQP@dell.com,9741159265,4,9.53E+15,2008,6,user24479,password,84,100000,M
24480,AIJTRA,PFNAFAMUUL,8789489688 Dell Way,,CXFEFUX,MI,54745,US,1,PFNAFAMUUL@dell.com,8789489688,1,2.55E+15,2008,6,user24480,password,31,100000,M
24481,RNZQKT,UUBIMJQYOL,5510056494 Dell Way,,CZZROIC,DE,12366,US,1,UUBIMJQYOL@dell.com,5510056494,1,7.84E+15,2008,6,user24481,password,38,100000,M
24482,HIWKGN,YHRVNCKMLW,6707850892 Dell Way,,EEVGBKK,NC,33768,US,1,YHRVNCKMLW@dell.com,6707850892,2,5.11E+15,2008,6,user24482,password,21,100000,F
24483,TIHUNK,PDRARVERSA,4171696787 Dell Way,,LLJSPXK,NH,72795,US,1,PDRARVERSA@dell.com,4171696787,1,1.18E+15,2008,6,user24483,password,77,100000,F
24484,PSFDHO,ZURUQEAUZJ,3604041913 Dell Way,,DJZZJVE,WY,97901,US,1,ZURUQEAUZJ@dell.com,3604041913,3,2.55E+15,2008,6,user24484,password,29,40000,M
24485,WJFFUN,SLIFQXAFVO,9897256315 Dell Way,,ZORYJCY,NE,12815,US,1,SLIFQXAFVO@dell.com,9897256315,1,4.27E+15,2008,6,user24485,password,59,100000,M
24486,IKMGRH,YYUELGHJGV,7493817221 Dell Way,,IDUJOGN,WI,49607,US,1,YYUELGHJGV@dell.com,7493817221,2,4.86E+15,2008,6,user24486,password,84,60000,F
24487,VCSPPU,OGQUOOZVFZ,7357379572 Dell Way,,NQMQXKT,DE,21742,US,1,OGQUOOZVFZ@dell.com,7357379572,4,2.11E+15,2008,6,user24487,password,61,80000,F
24488,PZDPQN,IAARYUXUTP,3815637358 Dell Way,,VCJMWUB,MO,43410,US,1,IAARYUXUTP@dell.com,3815637358,2,5.47E+15,2008,6,user24488,password,51,100000,M
24489,SAQXXL,YENQTLAPYP,6891516701 Dell Way,,WFGISMQ,MT,87671,US,1,YENQTLAPYP@dell.com,6891516701,5,3.72E+15,2008,6,user24489,password,67,20000,F
24490,CQYTKB,NXNQFKPKQC,4418461701 Dell Way,,IDOWFTJ,NC,84708,US,1,NXNQFKPKQC@dell.com,4418461701,4,1.54E+15,2008,6,user24490,password,33,20000,M
24491,UUZGWM,DRHDPLLVAD,4421566119 Dell Way,,FMVBGYD,GA,57832,US,1,DRHDPLLVAD@dell.com,4421566119,5,7.58E+15,2008,6,user24491,password,52,60000,M
24492,BQAZML,UNXLZUWLMK,7463572787 Dell Way,,BHFQTDO,DC,68846,US,1,UNXLZUWLMK@dell.com,7463572787,3,5.24E+15,2008,6,user24492,password,49,20000,M
24493,ZDGGKP,GHIMRQWBBN,1353839712 Dell Way,,DSXTZQN,AR,26802,US,1,GHIMRQWBBN@dell.com,1353839712,4,7.49E+15,2008,6,user24493,password,31,80000,M
24494,QMICPN,YCMLQRKFWB,6873960013 Dell Way,,SKLETWQ,DC,17406,US,1,YCMLQRKFWB@dell.com,6873960013,1,9.98E+15,2008,6,user24494,password,66,40000,M
24495,FRSUGU,HRRLEUROTA,5018893359 Dell Way,,PMKUTQY,PA,10254,US,1,HRRLEUROTA@dell.com,5018893359,4,1.46E+15,2008,6,user24495,password,40,100000,F
24496,BKVANH,FXEESBNRKD,4561468080 Dell Way,,ACXHQWK,WI,99016,US,1,FXEESBNRKD@dell.com,4561468080,2,1.18E+15,2008,6,user24496,password,72,40000,F
24497,UCALDU,AEYLYSKJEK,4253472034 Dell Way,,GOMHRDV,CA,60880,US,1,AEYLYSKJEK@dell.com,4253472034,2,1.95E+15,2008,6,user24497,password,47,20000,F
24498,ENZVSI,QBVUFMMKTQ,3941772902 Dell Way,,SXMJZAH,CT,64552,US,1,QBVUFMMKTQ@dell.com,3941772902,2,4.17E+15,2008,6,user24498,password,83,60000,M
24499,EDGYXW,XFUZVBZRWH,8527274881 Dell Way,,ZXXXJAK,SC,58708,US,1,XFUZVBZRWH@dell.com,8527274881,3,8.60E+15,2008,6,user24499,password,19,60000,F
24500,XQVXGO,RUALKFYFEF,6881094592 Dell Way,,VUJDKPM,DC,64556,US,1,RUALKFYFEF@dell.com,6881094592,4,4.46E+15,2008,6,user24500,password,63,60000,M
24501,GSNGLM,LXEFOKXMAY,4931569623 Dell Way,,NJMCRQT,OR,26561,US,1,LXEFOKXMAY@dell.com,4931569623,3,9.17E+15,2008,6,user24501,password,79,100000,F
24502,UPIQNM,ASKNWHEKJY,6661143386 Dell Way,,UZGHOCQ,UT,44982,US,1,ASKNWHEKJY@dell.com,6661143386,2,9.44E+15,2008,6,user24502,password,56,40000,M
24503,MKDGXG,PLLRDVKFCZ,1106962258 Dell Way,,ABCVJQN,WI,69770,US,1,PLLRDVKFCZ@dell.com,1106962258,5,2.23E+15,2008,6,user24503,password,24,20000,F
24504,MATSTL,HWBGQFBBMU,5060307311 Dell Way,,VACSGQO,IA,99872,US,1,HWBGQFBBMU@dell.com,5060307311,3,2.11E+15,2008,6,user24504,password,82,20000,M
24505,OJZIQG,XYRTJZANXT,6325499973 Dell Way,,TALBDTO,MA,95974,US,1,XYRTJZANXT@dell.com,6325499973,3,1.46E+15,2008,6,user24505,password,31,40000,F
24506,DFQPZT,GFTBYNQLOK,4600109848 Dell Way,,SXYFKPN,ME,41573,US,1,GFTBYNQLOK@dell.com,4600109848,3,9.73E+15,2008,6,user24506,password,66,40000,F
24507,ISVDOK,AATGTNUBYS,3720816873 Dell Way,,QGWAFQR,LA,50044,US,1,AATGTNUBYS@dell.com,3720816873,3,8.05E+15,2008,6,user24507,password,82,20000,M
24508,UTMQYS,PWJGDJEZKL,1868434566 Dell Way,,WXCFCMX,ID,90582,US,1,PWJGDJEZKL@dell.com,1868434566,1,5.48E+15,2008,6,user24508,password,70,100000,F
24509,RIEHPZ,ELFKZCIBEM,4714092943 Dell Way,,ZRGSWHW,MI,61090,US,1,ELFKZCIBEM@dell.com,4714092943,5,5.24E+15,2008,6,user24509,password,49,60000,M
24510,POIGNP,NQXXAFHHWX,4143063158 Dell Way,,XIHQHMD,OR,90170,US,1,NQXXAFHHWX@dell.com,4143063158,4,5.81E+15,2008,6,user24510,password,72,60000,M
24511,NWAZCD,CDMLQVGHWH,3763047425 Dell Way,,QYQLRCX,RI,37746,US,1,CDMLQVGHWH@dell.com,3763047425,5,7.25E+15,2008,6,user24511,password,90,20000,F
24512,IFCYTK,IAXVNGRAQI,2477982235 Dell Way,,GPHGFNJ,ME,58916,US,1,IAXVNGRAQI@dell.com,2477982235,4,4.31E+15,2008,6,user24512,password,75,80000,F
24513,SBUITM,EZPYDQIYBQ,8325205791 Dell Way,,JFNEQJC,LA,29689,US,1,EZPYDQIYBQ@dell.com,8325205791,5,6.35E+15,2008,6,user24513,password,34,60000,F
24514,IPWHWB,CDYYJPURZF,3314128679 Dell Way,,LUCBSOA,WV,34061,US,1,CDYYJPURZF@dell.com,3314128679,3,1.73E+15,2008,6,user24514,password,61,40000,F
24515,FPFCXN,RFCSCGBBNL,8449828246 Dell Way,,SORHWDV,WA,89291,US,1,RFCSCGBBNL@dell.com,8449828246,5,3.48E+15,2008,6,user24515,password,25,20000,M
24516,LBUIDP,WHGCSVRWCL,4708261657 Dell Way,,WBDFXCL,NV,75441,US,1,WHGCSVRWCL@dell.com,4708261657,5,3.31E+15,2008,6,user24516,password,74,20000,M
24517,LDEYZY,ZTTCJTCSSC,5840464629 Dell Way,,TMAVJUO,OR,54282,US,1,ZTTCJTCSSC@dell.com,5840464629,5,8.29E+15,2008,6,user24517,password,56,60000,M
24518,ZHLSTG,TPUIWZAWIS,1538356309 Dell Way,,XOHYXDL,OH,96996,US,1,TPUIWZAWIS@dell.com,1538356309,3,5.77E+15,2008,6,user24518,password,79,80000,M
24519,PKACPJ,FQFRPICVIU,3672059242 Dell Way,,VPWPOPP,TX,94721,US,1,FQFRPICVIU@dell.com,3672059242,5,8.32E+15,2008,6,user24519,password,71,20000,F
24520,YMANNN,BQIYDFMLOT,4295359376 Dell Way,,ZSQXCQY,NH,79936,US,1,BQIYDFMLOT@dell.com,4295359376,3,7.51E+15,2008,6,user24520,password,81,80000,F
24521,JGCUAX,OXYTVFYYMO,3918511566 Dell Way,,ECSLIFS,WY,40337,US,1,OXYTVFYYMO@dell.com,3918511566,4,2.26E+15,2008,6,user24521,password,36,100000,F
24522,SWLXNQ,AMYRBWQIPU,2145539933 Dell Way,,WGENRXG,MA,60617,US,1,AMYRBWQIPU@dell.com,2145539933,5,8.55E+15,2008,6,user24522,password,43,60000,F
24523,WHXRMT,UTNOYDETXN,4477357014 Dell Way,,VSHQEJS,CT,50788,US,1,UTNOYDETXN@dell.com,4477357014,2,3.53E+15,2008,6,user24523,password,49,40000,F
24524,WUAJXB,PGRHSBDBPV,1714258229 Dell Way,,QSKBJND,UT,92190,US,1,PGRHSBDBPV@dell.com,1714258229,4,1.34E+15,2008,6,user24524,password,68,60000,F
24525,VWZKYD,UCZMHMVBMT,5328662172 Dell Way,,FAZTSBV,MD,41891,US,1,UCZMHMVBMT@dell.com,5328662172,5,5.51E+15,2008,6,user24525,password,39,60000,M
24526,RELURC,LKYKKIIICV,2769703340 Dell Way,,FMYGNQS,RI,81640,US,1,LKYKKIIICV@dell.com,2769703340,3,5.54E+15,2008,6,user24526,password,76,40000,F
24527,MQDDSW,XPTOMWZLRY,4805179466 Dell Way,,AWIKIFY,ID,51763,US,1,XPTOMWZLRY@dell.com,4805179466,2,1.30E+15,2008,6,user24527,password,37,20000,M
24528,ACQTVP,PSHRKHZMPH,4727646460 Dell Way,,PIIPHVI,MI,50659,US,1,PSHRKHZMPH@dell.com,4727646460,2,2.97E+15,2008,6,user24528,password,55,80000,M
24529,EJXBTI,LGALGZDSKS,3467334254 Dell Way,,FQQINXU,MA,41828,US,1,LGALGZDSKS@dell.com,3467334254,5,1.65E+15,2008,6,user24529,password,40,40000,M
24530,XNSSSH,VJFELYCLAM,4112951884 Dell Way,,TALRFQW,MO,75898,US,1,VJFELYCLAM@dell.com,4112951884,3,4.19E+15,2008,6,user24530,password,32,40000,F
24531,FCPBDG,DVEKCLOEIZ,3308921891 Dell Way,,SOGWIMV,WY,65910,US,1,DVEKCLOEIZ@dell.com,3308921891,3,5.20E+15,2008,6,user24531,password,49,20000,F
24532,WJECKE,XJMBSKISBE,4541331333 Dell Way,,MLUBBUR,WI,86257,US,1,XJMBSKISBE@dell.com,4541331333,1,7.79E+15,2008,6,user24532,password,88,60000,M
24533,JEWQAY,VDPVLMMHUE,1057582941 Dell Way,,FQDPABB,AZ,61594,US,1,VDPVLMMHUE@dell.com,1057582941,1,3.72E+15,2008,6,user24533,password,79,80000,M
24534,ZKGDLU,GFBFKDPJSV,2880704389 Dell Way,,UQWWEGE,NH,27431,US,1,GFBFKDPJSV@dell.com,2880704389,3,8.92E+15,2008,6,user24534,password,54,100000,F
24535,ZSUNOW,RNZZVTXUTE,9278281570 Dell Way,,JOEAUGN,OK,82764,US,1,RNZZVTXUTE@dell.com,9278281570,2,8.39E+15,2008,6,user24535,password,51,80000,M
24536,SEFDWF,SYGEOTPTXW,5921625080 Dell Way,,KPWPRLY,MT,49105,US,1,SYGEOTPTXW@dell.com,5921625080,5,4.48E+15,2008,6,user24536,password,88,100000,M
24537,DGZVCG,DMZFSBNKWW,5738663129 Dell Way,,RQVDFST,ME,21642,US,1,DMZFSBNKWW@dell.com,5738663129,5,1.10E+15,2008,6,user24537,password,45,40000,F
24538,TSHUUD,QTJJOUFRYB,2055730866 Dell Way,,RQTBTHK,SC,58989,US,1,QTJJOUFRYB@dell.com,2055730866,2,2.61E+15,2008,6,user24538,password,90,20000,M
24539,UCCCAF,NOYUUNJAGG,7134694345 Dell Way,,VIDBIIF,SC,29808,US,1,NOYUUNJAGG@dell.com,7134694345,5,1.38E+15,2008,6,user24539,password,51,80000,F
24540,RGMHPT,AKSDEMDMMK,9508949941 Dell Way,,ALENVCY,DC,44895,US,1,AKSDEMDMMK@dell.com,9508949941,3,6.40E+15,2008,6,user24540,password,51,20000,F
24541,GECBGV,IARCWYDRSQ,5818180107 Dell Way,,ICZQOXT,FL,35365,US,1,IARCWYDRSQ@dell.com,5818180107,5,8.79E+15,2008,6,user24541,password,80,80000,F
24542,DWDVYD,BCPUMEZNEY,1586963489 Dell Way,,ALRDLXQ,VT,48581,US,1,BCPUMEZNEY@dell.com,1586963489,2,5.93E+15,2008,6,user24542,password,90,60000,F
24543,FVTEKF,FSKLDZXSPQ,4230243534 Dell Way,,QGAVZGD,PA,36837,US,1,FSKLDZXSPQ@dell.com,4230243534,4,6.49E+15,2008,6,user24543,password,76,100000,F
24544,NGPMQB,FBBOPYVYXO,7700512547 Dell Way,,SZUIHKA,WV,96347,US,1,FBBOPYVYXO@dell.com,7700512547,2,8.53E+15,2008,6,user24544,password,77,40000,M
24545,YFZCPY,NHQREETUBM,7732725006 Dell Way,,VFEZYNX,TN,23535,US,1,NHQREETUBM@dell.com,7732725006,5,3.13E+15,2008,6,user24545,password,85,100000,M
24546,VHBPOJ,LKKMSHVUTQ,1572209123 Dell Way,,RQERUBA,KS,59032,US,1,LKKMSHVUTQ@dell.com,1572209123,1,5.64E+15,2008,6,user24546,password,80,20000,F
24547,LPMGNM,DWDGWHBGVB,9108167510 Dell Way,,RPHTAYU,MD,90928,US,1,DWDGWHBGVB@dell.com,9108167510,4,9.92E+15,2008,6,user24547,password,18,100000,M
24548,GFFEOT,PVMSTWHXKV,1447236489 Dell Way,,NRXVAFP,IN,22466,US,1,PVMSTWHXKV@dell.com,1447236489,1,9.74E+15,2008,6,user24548,password,86,20000,F
24549,TAFQUV,TSYVSTBDJF,5350001287 Dell Way,,HKMVBQS,GA,67906,US,1,TSYVSTBDJF@dell.com,5350001287,2,3.50E+15,2008,6,user24549,password,74,60000,M
24550,TDTILA,FQWQDAZZGP,9167952628 Dell Way,,JMYDFPL,OH,95377,US,1,FQWQDAZZGP@dell.com,9167952628,5,7.98E+15,2008,6,user24550,password,23,20000,F
24551,VKFQWF,VHRXCRVOIF,5415836937 Dell Way,,HISNWZO,ME,83632,US,1,VHRXCRVOIF@dell.com,5415836937,4,6.14E+15,2008,6,user24551,password,50,100000,M
24552,GUJWCX,KYCJMLTIAA,2662845034 Dell Way,,TMKDSPV,KY,71045,US,1,KYCJMLTIAA@dell.com,2662845034,2,3.04E+15,2008,6,user24552,password,31,100000,M
24553,XHQBWO,AVMRBBHZUT,2195644469 Dell Way,,JSOFBCI,IN,90550,US,1,AVMRBBHZUT@dell.com,2195644469,4,4.39E+15,2008,6,user24553,password,41,20000,F
24554,WZRYBQ,UQLXKWVQUM,5243035893 Dell Way,,RIUKKYK,MD,38422,US,1,UQLXKWVQUM@dell.com,5243035893,1,9.99E+15,2008,6,user24554,password,86,40000,M
24555,OQNPFI,UWPZEPVGHM,8065854817 Dell Way,,YSALIIY,MA,82435,US,1,UWPZEPVGHM@dell.com,8065854817,4,9.42E+15,2008,6,user24555,password,19,60000,F
24556,HOKUDD,FJXEPTSJKK,9872450961 Dell Way,,YWXEVRY,AZ,32006,US,1,FJXEPTSJKK@dell.com,9872450961,3,2.43E+15,2008,6,user24556,password,33,60000,M
24557,RQNKSP,WMKCJZKVVB,7021039459 Dell Way,,KTODOIC,OH,65326,US,1,WMKCJZKVVB@dell.com,7021039459,4,1.38E+15,2008,6,user24557,password,75,20000,M
24558,EFNRVM,MWDODIAEMD,9714377928 Dell Way,,JIQQFDR,NM,46804,US,1,MWDODIAEMD@dell.com,9714377928,4,8.74E+15,2008,6,user24558,password,24,40000,F
24559,NROMMM,HGTALKCOMV,7913402964 Dell Way,,OUWORJP,NY,43240,US,1,HGTALKCOMV@dell.com,7913402964,3,8.70E+15,2008,6,user24559,password,50,100000,F
24560,TTDHIV,FSBIPUIIXX,9435646798 Dell Way,,QYUBGMG,OH,94108,US,1,FSBIPUIIXX@dell.com,9435646798,1,8.01E+15,2008,6,user24560,password,60,20000,M
24561,ZAFAPV,LALRIEPMGM,4767202316 Dell Way,,BRJFIHC,IL,61348,US,1,LALRIEPMGM@dell.com,4767202316,3,8.07E+15,2008,6,user24561,password,80,60000,F
24562,BXWCDJ,ZRIGIGKJFV,4017128697 Dell Way,,PKPKVPS,DC,98285,US,1,ZRIGIGKJFV@dell.com,4017128697,5,6.21E+15,2008,6,user24562,password,77,80000,M
24563,XYDEZH,WSLPPSVFJW,8441668149 Dell Way,,TVURYSR,UT,43691,US,1,WSLPPSVFJW@dell.com,8441668149,2,7.48E+15,2008,6,user24563,password,79,100000,M
24564,ZHXGPU,AGWMEPWMGI,1754278803 Dell Way,,TMCZRRM,OK,15360,US,1,AGWMEPWMGI@dell.com,1754278803,1,3.59E+15,2008,6,user24564,password,82,20000,F
24565,QUNLNN,GRIDUDUQDY,8069905292 Dell Way,,ABXJNPM,KS,39128,US,1,GRIDUDUQDY@dell.com,8069905292,2,6.93E+15,2008,6,user24565,password,36,60000,F
24566,SSNVJJ,CUJWVJGLHN,2356719045 Dell Way,,WXBBZFH,MD,27301,US,1,CUJWVJGLHN@dell.com,2356719045,3,3.57E+15,2008,6,user24566,password,25,80000,F
24567,VQXGBA,AWMIDGDUFX,2019917274 Dell Way,,FLUNRWG,MI,34728,US,1,AWMIDGDUFX@dell.com,2019917274,3,9.71E+15,2008,6,user24567,password,39,20000,M
24568,PGXBJQ,ILMOKYLSHS,2649211684 Dell Way,,IXNAAHE,IA,61302,US,1,ILMOKYLSHS@dell.com,2649211684,5,1.09E+15,2008,6,user24568,password,45,40000,M
24569,AQHQLM,BLRBGGIZJH,4770053194 Dell Way,,IGMZFKU,WA,93602,US,1,BLRBGGIZJH@dell.com,4770053194,3,5.62E+15,2008,6,user24569,password,43,80000,M
24570,UHZYLH,XDACENIVHJ,2244882040 Dell Way,,SFCPZQG,ND,34725,US,1,XDACENIVHJ@dell.com,2244882040,2,6.17E+15,2008,6,user24570,password,52,60000,M
24571,AOKNRG,FDTRPNXNSQ,7899023981 Dell Way,,EMAHJIE,VA,86495,US,1,FDTRPNXNSQ@dell.com,7899023981,4,7.06E+15,2008,6,user24571,password,44,40000,M
24572,NZLFIV,LXYPGYLVSS,2999031678 Dell Way,,YQWEDZS,OH,58692,US,1,LXYPGYLVSS@dell.com,2999031678,3,1.01E+15,2008,6,user24572,password,72,60000,F
